CustomerID,Gender,Age,AnnualIncome,SpendingScore,TimeSpentInMall,VisitsPerMonth,DistanceFromHome,HasCreditCard,Churn
,Female,49.0,111561.0,43.0,,1.0,28.04,Yes,Yes
1969.0,Male,42.0,72248.0,,71.0,19.0,31.61,Yes,No
1970.0,,50.0,75798.0,79.0,128.0,7.0,12.18,No,No
1971.0,,24.0,113368.0,29.0,46.0,29.0,21.69,Yes,Yes
1972.0,,69.0,64116.0,26.0,143.0,23.0,12.84,Yes,
1973.0,Male,29.0,,2.0,,11.0,44.23,Yes,
1974.0,Female,33.0,124186.0,84.0,17.0,,5.72,Yes,Yes
1975.0,Female,33.0,147119.0,15.0,13.0,17.0,34.02,No,No
1976.0,Male,60.0,107902.0,4.0,30.0,11.0,13.09,Yes,
1977.0,Male,53.0,48557.0,86.0,158.0,24.0,23.83,Yes,No
1978.0,Male,30.0,91334.0,50.0,34.0,26.0,15.04,,No
1979.0,Male,24.0,95163.0,38.0,152.0,8.0,16.23,Yes,
1980.0,Female,53.0,126719.0,23.0,254.0,10.0,13.09,Yes,
1981.0,Male,64.0,143099.0,59.0,52.0,12.0,,Yes,No
1982.0,Female,68.0,98002.0,90.0,,,18.35,Yes,Yes
1983.0,Female,26.0,62614.0,75.0,,13.0,36.35,,No
1984.0,Male,49.0,32720.0,28.0,101.0,26.0,22.86,Yes,Yes
1985.0,Female,28.0,77608.0,66.0,62.0,18.0,27.41,Yes,Yes
,Female,25.0,127449.0,,93.0,10.0,27.21,,Yes
1987.0,Female,,122828.0,29.0,43.0,19.0,48.8,Yes,No
,Female,40.0,146613.0,11.0,,20.0,18.42,Yes,Yes
1989.0,Male,42.0,92095.0,18.0,206.0,17.0,10.46,No,No
1990.0,Male,25.0,125924.0,55.0,295.0,20.0,45.6,Yes,
,Female,62.0,104694.0,50.0,97.0,,8.82,No,Yes
,Male,39.0,116452.0,14.0,244.0,5.0,41.74,Yes,Yes
1993.0,Male,21.0,107593.0,74.0,241.0,3.0,7.6,No,Yes
1994.0,,57.0,55892.0,99.0,16.0,27.0,32.97,Yes,Yes
1995.0,Male,20.0,126975.0,9.0,47.0,15.0,7.61,Yes,No
1996.0,Male,46.0,,99.0,61.0,26.0,46.16,No,Yes
1997.0,,58.0,136041.0,11.0,152.0,2.0,28.29,Yes,Yes
,,46.0,146202.0,63.0,230.0,13.0,16.53,No,Yes
,Male,51.0,97606.0,76.0,249.0,22.0,7.1,No,Yes
2000.0,Male,51.0,143769.0,67.0,152.0,8.0,18.62,No,Yes
2001.0,,45.0,138542.0,,58.0,23.0,35.28,,No
,Female,30.0,126438.0,39.0,286.0,27.0,19.31,Yes,No
2003.0,,32.0,20924.0,78.0,280.0,17.0,12.38,No,No
2004.0,Female,40.0,,56.0,23.0,4.0,28.91,,Yes
2005.0,Female,61.0,46478.0,28.0,24.0,19.0,,Yes,
2006.0,Male,43.0,91042.0,,243.0,22.0,8.37,No,No
2007.0,Female,21.0,,39.0,72.0,,,No,
2008.0,Male,43.0,82217.0,25.0,205.0,9.0,35.4,Yes,
2009.0,Male,57.0,120699.0,21.0,36.0,23.0,,No,No
2010.0,Male,,110140.0,10.0,102.0,15.0,11.73,Yes,Yes
2011.0,Male,22.0,100846.0,43.0,,28.0,38.68,No,Yes
2012.0,Male,49.0,93762.0,15.0,61.0,9.0,4.47,Yes,Yes
,Female,37.0,,83.0,190.0,24.0,19.14,,No
2014.0,Female,67.0,25515.0,48.0,,,25.38,No,No
2015.0,,28.0,137358.0,,129.0,,13.51,Yes,
2016.0,,32.0,56133.0,21.0,52.0,14.0,26.53,Yes,Yes
2017.0,Male,49.0,102508.0,,,23.0,44.14,No,Yes
2018.0,Female,45.0,,96.0,269.0,21.0,47.23,No,No
2019.0,Male,39.0,96946.0,50.0,206.0,16.0,5.12,,
2020.0,Female,58.0,105058.0,,142.0,24.0,13.67,No,No
2021.0,Male,34.0,29095.0,13.0,264.0,23.0,48.96,No,No
2022.0,Male,43.0,108583.0,,229.0,25.0,13.59,Yes,No
2023.0,Female,61.0,40470.0,4.0,50.0,26.0,,Yes,Yes
2024.0,Male,24.0,63129.0,92.0,264.0,17.0,12.75,No,No
2025.0,Male,59.0,28531.0,78.0,11.0,13.0,17.88,Yes,No
2026.0,Female,43.0,,72.0,204.0,9.0,9.64,,Yes
2027.0,Male,42.0,107939.0,9.0,251.0,15.0,42.83,Yes,No
2028.0,,27.0,62674.0,35.0,158.0,7.0,44.14,Yes,No
2029.0,Female,,147572.0,,,1.0,14.92,,Yes
2030.0,Female,,114658.0,58.0,254.0,1.0,41.2,No,No
2031.0,Male,28.0,102476.0,18.0,,,17.98,No,No
2032.0,Male,,49831.0,97.0,221.0,24.0,5.04,Yes,No
2033.0,Male,25.0,77174.0,72.0,165.0,9.0,37.93,Yes,Yes
2034.0,Female,57.0,31279.0,81.0,35.0,12.0,29.86,No,No
2035.0,,21.0,58220.0,43.0,91.0,6.0,13.79,No,No
2036.0,Female,64.0,,95.0,92.0,,12.72,No,No
,Female,48.0,72719.0,98.0,140.0,,48.78,No,
2038.0,Male,45.0,144936.0,6.0,109.0,26.0,43.14,Yes,Yes
2039.0,Female,28.0,73051.0,86.0,265.0,28.0,40.51,No,Yes
2040.0,Male,60.0,92013.0,78.0,58.0,8.0,6.49,No,No
2041.0,Male,18.0,76652.0,67.0,72.0,,37.78,Yes,Yes
2042.0,Male,66.0,85524.0,12.0,299.0,6.0,,,No
2043.0,Male,,102936.0,12.0,114.0,27.0,48.87,No,Yes
2044.0,Male,69.0,,66.0,114.0,6.0,2.7,No,
2045.0,Female,55.0,87598.0,,24.0,4.0,17.67,No,
2046.0,Female,41.0,61798.0,15.0,184.0,11.0,21.49,No,
2047.0,Female,64.0,144517.0,23.0,268.0,21.0,41.23,Yes,No
2048.0,Male,48.0,73473.0,29.0,220.0,18.0,38.33,Yes,Yes
2049.0,Male,58.0,39880.0,81.0,268.0,3.0,18.81,Yes,No
2050.0,Male,63.0,120117.0,,,3.0,28.32,Yes,No
2051.0,Female,67.0,64439.0,7.0,269.0,12.0,41.8,Yes,No
2052.0,Male,43.0,140944.0,94.0,168.0,,1.01,No,Yes
2053.0,Female,66.0,34308.0,28.0,54.0,21.0,40.13,No,Yes
2054.0,Female,67.0,111563.0,14.0,260.0,21.0,47.35,No,No
2055.0,,22.0,116256.0,44.0,174.0,6.0,1.7,No,Yes
2056.0,Male,,,30.0,202.0,21.0,2.37,No,No
2057.0,Female,69.0,95242.0,81.0,18.0,,,No,Yes
2058.0,Male,58.0,70383.0,32.0,74.0,6.0,4.48,No,Yes
2059.0,Female,28.0,29837.0,70.0,291.0,8.0,24.02,,No
2060.0,Male,50.0,124135.0,88.0,190.0,,36.46,No,Yes
2061.0,,67.0,72151.0,6.0,291.0,18.0,28.39,No,No
2062.0,Female,55.0,138128.0,27.0,288.0,,,,No
2063.0,,44.0,56824.0,82.0,,,32.78,No,
2064.0,Female,51.0,53073.0,88.0,275.0,16.0,,No,Yes
2065.0,Male,32.0,132651.0,24.0,226.0,6.0,46.63,Yes,
,Female,49.0,117624.0,34.0,114.0,28.0,7.43,,No
2067.0,Female,,113648.0,40.0,193.0,21.0,34.65,Yes,Yes
2068.0,Male,63.0,46299.0,47.0,157.0,17.0,,,Yes
2069.0,Female,22.0,119993.0,,114.0,9.0,25.13,No,Yes
2070.0,,23.0,78861.0,75.0,56.0,19.0,18.15,,Yes
,Male,55.0,50063.0,86.0,96.0,18.0,8.62,Yes,No
2072.0,Male,39.0,89453.0,,138.0,,43.35,Yes,Yes
2073.0,Female,35.0,141768.0,65.0,,,19.77,No,No
2074.0,Female,31.0,,18.0,156.0,5.0,46.25,No,Yes
2075.0,Male,27.0,88472.0,44.0,81.0,28.0,42.4,No,Yes
2076.0,Male,63.0,122166.0,,149.0,6.0,18.89,No,Yes
2077.0,Female,,34506.0,57.0,36.0,12.0,28.74,Yes,No
2078.0,,48.0,114341.0,28.0,38.0,11.0,1.46,,No
2079.0,Male,47.0,99854.0,71.0,280.0,16.0,13.23,No,Yes
2080.0,Female,20.0,133604.0,23.0,,20.0,35.54,Yes,No
2081.0,Male,,46026.0,85.0,262.0,17.0,33.93,Yes,No
2082.0,Female,23.0,47672.0,34.0,69.0,20.0,17.73,No,Yes
2083.0,Male,46.0,58417.0,11.0,116.0,9.0,40.45,No,Yes
2084.0,Female,25.0,72413.0,86.0,229.0,1.0,11.87,No,Yes
2085.0,Male,61.0,,35.0,268.0,26.0,23.12,Yes,Yes
2086.0,Male,62.0,85066.0,93.0,155.0,3.0,23.68,No,Yes
2087.0,Female,60.0,79213.0,42.0,61.0,21.0,17.11,Yes,Yes
2088.0,Male,61.0,70971.0,28.0,69.0,23.0,47.74,No,No
,Female,,47281.0,82.0,43.0,9.0,34.86,No,Yes
2090.0,,34.0,133978.0,78.0,105.0,,27.01,Yes,
2091.0,Female,65.0,48091.0,82.0,98.0,19.0,25.57,Yes,Yes
2092.0,,28.0,,92.0,,13.0,8.05,Yes,Yes
,Female,,123864.0,24.0,284.0,,18.67,Yes,No
,Female,,133755.0,8.0,,14.0,33.67,,No
2095.0,Male,28.0,38610.0,53.0,120.0,20.0,46.24,Yes,No
2096.0,Male,48.0,21079.0,72.0,243.0,19.0,40.84,No,Yes
2097.0,Female,45.0,115386.0,4.0,287.0,,,Yes,Yes
2098.0,Female,61.0,,91.0,175.0,27.0,21.75,Yes,
,Female,,106126.0,,,27.0,4.24,No,No
2100.0,Male,58.0,75432.0,97.0,246.0,7.0,5.2,Yes,Yes
,Male,33.0,50951.0,49.0,116.0,4.0,23.56,Yes,Yes
2102.0,Male,,100863.0,,137.0,,26.56,No,Yes
2103.0,Male,,98291.0,30.0,204.0,23.0,,No,Yes
2104.0,,65.0,145659.0,72.0,,27.0,32.17,No,
2105.0,,43.0,79872.0,63.0,,14.0,35.2,Yes,No
2106.0,Female,29.0,27235.0,47.0,99.0,2.0,,No,Yes
2107.0,Male,28.0,102733.0,26.0,260.0,1.0,37.95,,No
,Male,54.0,,57.0,289.0,28.0,10.36,No,Yes
2109.0,Male,42.0,41473.0,,233.0,18.0,27.26,Yes,No
,Female,35.0,87567.0,,110.0,20.0,40.23,No,No
2111.0,Female,36.0,126818.0,7.0,141.0,8.0,26.9,No,No
2112.0,Male,40.0,145849.0,40.0,22.0,3.0,45.41,No,Yes
2113.0,Female,55.0,127399.0,92.0,107.0,,,Yes,Yes
2114.0,Male,35.0,,39.0,129.0,6.0,29.46,Yes,
2115.0,Male,43.0,99823.0,62.0,208.0,22.0,28.13,,No
2116.0,Female,23.0,,92.0,10.0,13.0,33.05,No,No
2117.0,Male,,129999.0,78.0,69.0,9.0,41.69,No,
2118.0,Female,61.0,52230.0,53.0,259.0,9.0,36.32,No,No
,Male,68.0,104573.0,4.0,149.0,20.0,,,No
2120.0,Female,46.0,112588.0,82.0,158.0,,14.51,No,No
2121.0,Female,51.0,88876.0,25.0,53.0,15.0,19.44,No,
2122.0,Female,34.0,60644.0,,195.0,13.0,31.38,Yes,Yes
2123.0,Male,60.0,68664.0,28.0,117.0,,27.72,Yes,No
2124.0,Male,60.0,65203.0,69.0,53.0,,48.06,No,
2125.0,Female,33.0,86677.0,67.0,87.0,2.0,9.42,No,No
2126.0,Female,19.0,45425.0,95.0,235.0,26.0,17.63,Yes,
2127.0,Male,51.0,143246.0,20.0,171.0,14.0,28.68,Yes,Yes
2128.0,Male,25.0,104817.0,83.0,290.0,27.0,43.41,No,No
2129.0,Male,30.0,127585.0,11.0,262.0,6.0,46.47,Yes,Yes
2130.0,Female,59.0,105961.0,67.0,141.0,2.0,,Yes,Yes
2131.0,Male,25.0,120342.0,87.0,153.0,,3.45,No,Yes
2132.0,Male,47.0,145740.0,7.0,275.0,4.0,21.14,,Yes
2133.0,Female,49.0,117649.0,23.0,118.0,21.0,,Yes,Yes
2134.0,Male,53.0,89806.0,,203.0,24.0,49.33,,Yes
2135.0,Male,64.0,62814.0,71.0,44.0,14.0,21.61,,Yes
2136.0,Male,47.0,,34.0,284.0,11.0,15.36,No,No
2137.0,Female,18.0,69646.0,19.0,196.0,24.0,18.33,No,
2138.0,Female,60.0,59884.0,58.0,252.0,28.0,19.91,No,
2139.0,Female,56.0,115345.0,9.0,273.0,,41.09,Yes,No
2140.0,Female,34.0,,48.0,19.0,12.0,4.14,Yes,No
2141.0,Female,37.0,120088.0,82.0,175.0,16.0,15.89,,Yes
2142.0,Female,41.0,138198.0,41.0,38.0,6.0,48.32,No,Yes
2143.0,Female,67.0,89322.0,48.0,280.0,20.0,7.74,No,No
2144.0,Male,39.0,41650.0,45.0,96.0,1.0,37.16,Yes,Yes
2145.0,,46.0,114242.0,,32.0,12.0,17.88,Yes,No
2146.0,Female,39.0,29190.0,78.0,219.0,7.0,29.13,Yes,No
2147.0,Male,61.0,58196.0,25.0,55.0,8.0,5.07,Yes,No
2148.0,Male,26.0,59449.0,19.0,37.0,,,No,Yes
2149.0,Female,54.0,59661.0,39.0,,2.0,25.09,No,No
2150.0,Male,27.0,49709.0,79.0,275.0,17.0,,Yes,Yes
2151.0,Male,,130965.0,,184.0,20.0,27.14,Yes,No
,Male,54.0,100428.0,27.0,13.0,13.0,11.07,No,
,Male,45.0,95179.0,74.0,76.0,5.0,32.54,No,No
2154.0,Male,45.0,29943.0,63.0,144.0,10.0,45.23,No,
2155.0,Female,59.0,63240.0,68.0,64.0,12.0,4.37,No,
2156.0,,60.0,65760.0,,40.0,17.0,10.91,No,Yes
2157.0,Female,,41042.0,28.0,83.0,21.0,42.24,Yes,Yes
2158.0,Male,41.0,141770.0,85.0,,6.0,31.61,No,Yes
2159.0,Female,59.0,63894.0,,165.0,,4.03,Yes,No
2160.0,Male,,26869.0,33.0,,28.0,,Yes,
2161.0,Male,19.0,81078.0,,156.0,15.0,10.57,No,No
2162.0,Male,25.0,76759.0,83.0,96.0,7.0,10.03,Yes,Yes
2163.0,,65.0,125973.0,30.0,29.0,6.0,47.04,Yes,Yes
2164.0,Female,44.0,64306.0,,,4.0,38.1,No,
2165.0,Female,39.0,128369.0,3.0,52.0,19.0,,Yes,No
2166.0,,,75371.0,82.0,37.0,5.0,12.02,No,Yes
,Female,44.0,40918.0,75.0,269.0,3.0,6.02,No,No
2168.0,Male,,48379.0,48.0,31.0,26.0,43.55,,Yes
2169.0,Female,20.0,140667.0,2.0,110.0,25.0,0.39,No,Yes
,,61.0,128475.0,76.0,48.0,9.0,19.47,No,
2171.0,Male,30.0,110810.0,,299.0,6.0,13.95,,No
2172.0,Female,62.0,103232.0,6.0,179.0,13.0,28.56,No,Yes
2173.0,Male,27.0,22962.0,40.0,139.0,27.0,12.6,Yes,No
2174.0,Female,,33851.0,93.0,165.0,22.0,15.63,Yes,Yes
,Male,,137626.0,94.0,83.0,28.0,42.52,,
2176.0,,44.0,65747.0,2.0,99.0,20.0,30.2,Yes,No
2177.0,Female,51.0,145180.0,73.0,76.0,4.0,7.37,,Yes
2178.0,Female,68.0,72349.0,2.0,245.0,2.0,36.35,Yes,Yes
2179.0,Male,18.0,90832.0,,209.0,,10.45,No,Yes
2180.0,Female,49.0,76356.0,97.0,236.0,4.0,21.71,No,
2181.0,Female,,,74.0,,8.0,,Yes,No
2182.0,Male,46.0,25730.0,98.0,275.0,13.0,13.67,Yes,
2183.0,,24.0,33921.0,55.0,95.0,,19.27,No,
2184.0,Female,66.0,118430.0,72.0,,18.0,36.73,,No
2185.0,Male,,91138.0,60.0,223.0,9.0,46.9,Yes,No
2186.0,Male,37.0,103111.0,97.0,117.0,1.0,26.51,No,Yes
2187.0,Male,37.0,39023.0,6.0,174.0,13.0,0.6,No,Yes
2188.0,,47.0,65349.0,19.0,100.0,18.0,16.99,Yes,No
2189.0,,52.0,146796.0,96.0,201.0,15.0,19.99,Yes,Yes
2190.0,Male,52.0,101533.0,27.0,,2.0,17.02,,
2191.0,Female,66.0,103286.0,1.0,231.0,11.0,21.87,,Yes
2192.0,Male,56.0,61979.0,33.0,110.0,29.0,31.67,Yes,Yes
,Female,44.0,42837.0,,235.0,14.0,,No,
2194.0,,43.0,34997.0,32.0,,,13.7,Yes,
2195.0,,31.0,124975.0,69.0,259.0,15.0,25.43,Yes,No
2196.0,Female,34.0,108603.0,17.0,,14.0,15.85,No,
2197.0,Male,35.0,65039.0,8.0,126.0,16.0,49.56,Yes,Yes
2198.0,Female,62.0,147394.0,57.0,236.0,23.0,21.63,No,
2199.0,Female,69.0,40923.0,42.0,42.0,29.0,43.5,Yes,No
2200.0,Male,46.0,28876.0,98.0,53.0,15.0,44.84,,No
2201.0,Male,37.0,,9.0,174.0,19.0,41.82,No,Yes
2202.0,Female,44.0,22887.0,87.0,296.0,27.0,2.44,,No
2203.0,Male,35.0,83723.0,35.0,234.0,9.0,,Yes,Yes
2204.0,Male,21.0,62422.0,,295.0,5.0,,Yes,
2205.0,Male,18.0,122390.0,79.0,213.0,5.0,,Yes,Yes
2206.0,Male,67.0,71413.0,53.0,181.0,11.0,20.78,Yes,Yes
2207.0,Male,18.0,,54.0,,28.0,9.81,Yes,No
2208.0,Female,43.0,22841.0,84.0,130.0,20.0,9.29,,
2209.0,Female,62.0,144647.0,25.0,253.0,25.0,14.46,Yes,
2210.0,Male,37.0,48756.0,67.0,161.0,24.0,12.5,Yes,Yes
2211.0,Male,69.0,91576.0,62.0,161.0,28.0,34.27,No,Yes
2212.0,,40.0,138248.0,55.0,197.0,4.0,9.42,No,No
2213.0,Female,27.0,30304.0,46.0,22.0,20.0,27.2,,No
2214.0,Male,28.0,50341.0,24.0,100.0,18.0,49.32,Yes,No
2215.0,Female,58.0,24758.0,98.0,209.0,25.0,21.68,No,Yes
2216.0,Female,58.0,37010.0,46.0,83.0,3.0,32.13,No,No
2217.0,Female,22.0,147039.0,22.0,,4.0,48.47,Yes,No
2218.0,Male,18.0,80758.0,11.0,285.0,,6.97,No,Yes
,Female,34.0,51658.0,48.0,80.0,7.0,20.99,Yes,No
2220.0,Male,39.0,,8.0,87.0,26.0,42.52,Yes,No
2221.0,Female,51.0,123318.0,39.0,,,46.62,Yes,No
2222.0,Male,62.0,21375.0,35.0,139.0,24.0,30.1,Yes,Yes
2223.0,Female,58.0,119485.0,49.0,52.0,16.0,7.26,Yes,No
2224.0,,46.0,42092.0,46.0,17.0,20.0,45.08,No,No
2225.0,Female,21.0,20490.0,38.0,22.0,15.0,8.8,Yes,No
2226.0,Male,22.0,23729.0,8.0,222.0,7.0,17.71,No,
2227.0,Male,28.0,25974.0,,120.0,26.0,18.84,Yes,Yes
2228.0,,68.0,138222.0,37.0,32.0,17.0,22.42,No,No
2229.0,Male,38.0,105216.0,91.0,263.0,22.0,39.53,Yes,No
2230.0,Female,52.0,103860.0,92.0,24.0,22.0,40.13,Yes,No
2231.0,Female,,147288.0,40.0,139.0,22.0,36.01,,Yes
2232.0,Male,,,,70.0,12.0,1.2,,Yes
2233.0,Female,68.0,41398.0,96.0,124.0,18.0,28.29,No,No
2234.0,Male,36.0,54650.0,79.0,76.0,24.0,37.4,No,No
2235.0,Male,62.0,41292.0,,258.0,14.0,22.29,,Yes
2236.0,Female,24.0,121291.0,33.0,184.0,15.0,47.25,Yes,
2237.0,Male,64.0,123889.0,47.0,11.0,15.0,41.21,No,No
,Male,24.0,23159.0,52.0,181.0,,31.94,Yes,Yes
2239.0,Female,43.0,118162.0,80.0,293.0,16.0,3.22,No,
2240.0,Male,57.0,82766.0,93.0,,5.0,32.65,Yes,
2241.0,Male,22.0,114887.0,9.0,,2.0,45.59,No,Yes
2242.0,Male,38.0,122834.0,,111.0,20.0,19.03,No,No
2243.0,,,37065.0,60.0,129.0,28.0,41.92,Yes,No
2244.0,,,41638.0,93.0,200.0,25.0,15.73,No,No
2245.0,Female,40.0,21073.0,77.0,56.0,9.0,28.55,,No
2246.0,Female,59.0,66511.0,21.0,231.0,22.0,32.46,,
2247.0,Male,37.0,104307.0,58.0,30.0,27.0,33.93,Yes,
2248.0,Male,32.0,145274.0,,167.0,9.0,44.14,No,No
2249.0,Female,67.0,120997.0,69.0,,4.0,11.81,No,Yes
2250.0,Male,69.0,127866.0,10.0,244.0,15.0,13.19,No,Yes
2251.0,Male,62.0,49320.0,6.0,159.0,11.0,35.23,Yes,No
2252.0,Male,46.0,89876.0,13.0,266.0,1.0,8.94,Yes,Yes
2253.0,Male,25.0,54924.0,65.0,174.0,18.0,23.27,,No
2254.0,Female,58.0,101720.0,20.0,86.0,29.0,1.1,,No
2255.0,Female,65.0,60734.0,57.0,94.0,1.0,7.13,Yes,Yes
2256.0,Female,36.0,88116.0,46.0,55.0,8.0,33.97,No,
2257.0,Male,65.0,,8.0,56.0,25.0,37.4,No,No
2258.0,Female,56.0,114503.0,10.0,222.0,16.0,5.85,Yes,Yes
2259.0,Female,63.0,22159.0,,68.0,26.0,11.46,,Yes
2260.0,Male,45.0,68940.0,67.0,63.0,28.0,5.04,No,Yes
2261.0,Male,63.0,99436.0,11.0,21.0,22.0,21.73,No,Yes
2262.0,Female,44.0,96976.0,12.0,201.0,18.0,6.39,Yes,
2263.0,Female,21.0,34678.0,,,22.0,21.92,Yes,Yes
2264.0,,32.0,81075.0,,153.0,9.0,36.63,Yes,No
2265.0,Female,52.0,67204.0,49.0,,,34.2,No,
2266.0,Male,54.0,32021.0,49.0,82.0,19.0,14.09,Yes,
,Female,18.0,26772.0,89.0,183.0,25.0,,Yes,No
2268.0,Female,20.0,87163.0,11.0,241.0,18.0,46.39,Yes,No
2269.0,Male,64.0,129968.0,62.0,279.0,27.0,17.44,Yes,
2270.0,,41.0,93755.0,36.0,231.0,,16.52,Yes,No
2271.0,Male,44.0,43464.0,39.0,61.0,,28.61,Yes,No
2272.0,Male,57.0,71137.0,53.0,125.0,2.0,12.35,No,No
2273.0,Male,53.0,50232.0,90.0,35.0,7.0,32.61,No,No
2274.0,Female,,81497.0,78.0,62.0,27.0,41.63,No,No
2275.0,,46.0,128017.0,56.0,38.0,10.0,23.02,,No
2276.0,Male,,94024.0,1.0,28.0,15.0,34.01,No,No
2277.0,Female,41.0,120485.0,56.0,288.0,25.0,32.63,Yes,Yes
2278.0,Female,,129898.0,4.0,126.0,7.0,2.03,Yes,
2279.0,Male,21.0,71448.0,30.0,115.0,28.0,9.25,Yes,Yes
2280.0,Male,20.0,,12.0,236.0,5.0,44.69,,
2281.0,Female,,104517.0,35.0,195.0,15.0,46.95,Yes,No
2282.0,Male,66.0,20901.0,77.0,270.0,20.0,39.04,No,
2283.0,Female,40.0,107980.0,52.0,25.0,28.0,46.07,,No
2284.0,,69.0,127594.0,31.0,282.0,20.0,15.38,,No
2285.0,Female,40.0,103597.0,87.0,169.0,15.0,12.46,Yes,Yes
2286.0,Female,62.0,22881.0,68.0,259.0,10.0,19.28,No,No
2287.0,Male,22.0,49863.0,52.0,233.0,24.0,2.86,Yes,No
2288.0,Male,48.0,131362.0,80.0,265.0,26.0,40.51,No,Yes
2289.0,Male,58.0,,7.0,189.0,,49.21,No,Yes
,Male,23.0,142740.0,22.0,29.0,26.0,41.22,No,No
2291.0,Female,,21378.0,,121.0,,27.79,No,Yes
2292.0,Female,27.0,103168.0,75.0,129.0,26.0,14.83,No,No
2293.0,Male,57.0,,56.0,203.0,26.0,9.97,No,No
2294.0,,24.0,91186.0,97.0,120.0,10.0,18.27,Yes,Yes
2295.0,Female,56.0,65201.0,58.0,,17.0,33.38,Yes,Yes
2296.0,,55.0,140767.0,93.0,10.0,21.0,22.41,Yes,Yes
2297.0,Male,38.0,127760.0,64.0,,14.0,,Yes,Yes
2298.0,Male,37.0,79251.0,12.0,102.0,2.0,42.73,Yes,No
2299.0,,20.0,92572.0,,230.0,16.0,5.21,No,Yes
2300.0,Female,68.0,59255.0,55.0,,13.0,6.66,Yes,
,Male,39.0,,62.0,241.0,27.0,33.84,Yes,No
2302.0,Male,64.0,70210.0,90.0,271.0,9.0,11.62,Yes,No
2303.0,Male,21.0,145629.0,73.0,112.0,7.0,39.57,Yes,No
2304.0,Male,45.0,136736.0,98.0,59.0,16.0,29.61,Yes,No
2305.0,Male,29.0,42499.0,77.0,119.0,10.0,11.57,Yes,No
2306.0,,55.0,122552.0,55.0,97.0,24.0,,Yes,No
2307.0,Female,68.0,71628.0,,29.0,22.0,20.36,Yes,
2308.0,Female,53.0,81360.0,89.0,23.0,9.0,,Yes,No
2309.0,Male,64.0,24603.0,24.0,142.0,22.0,1.7,No,No
2310.0,Male,58.0,113309.0,44.0,43.0,23.0,44.8,Yes,Yes
2311.0,Female,22.0,147466.0,17.0,217.0,7.0,32.64,,Yes
2312.0,Female,30.0,,2.0,208.0,16.0,36.9,No,No
2313.0,Male,40.0,32632.0,13.0,89.0,9.0,0.23,No,
2314.0,Male,67.0,50607.0,31.0,80.0,27.0,31.45,Yes,
2315.0,Male,47.0,111873.0,93.0,164.0,24.0,29.47,Yes,No
2316.0,,54.0,85756.0,,87.0,,26.91,Yes,No
,,42.0,66994.0,60.0,87.0,17.0,39.31,No,No
2318.0,Male,65.0,83382.0,27.0,181.0,20.0,,Yes,Yes
,,,90354.0,15.0,298.0,7.0,42.87,No,Yes
2320.0,Male,,76344.0,,,11.0,11.71,No,
,Male,31.0,73775.0,79.0,285.0,8.0,40.32,No,Yes
,Female,65.0,27349.0,33.0,16.0,7.0,,No,Yes
2323.0,Female,,,20.0,,28.0,40.67,No,No
2324.0,Female,53.0,47464.0,42.0,249.0,19.0,47.03,Yes,No
2325.0,Male,56.0,62624.0,12.0,33.0,,16.85,,Yes
2326.0,Male,33.0,141897.0,73.0,223.0,12.0,26.54,No,Yes
2327.0,,39.0,146866.0,23.0,79.0,7.0,32.95,No,No
2328.0,,38.0,57344.0,72.0,225.0,8.0,4.07,No,No
2329.0,,38.0,145857.0,96.0,113.0,7.0,24.75,No,Yes
2330.0,Female,,103791.0,14.0,224.0,6.0,18.09,Yes,No
2331.0,Female,66.0,44299.0,91.0,63.0,25.0,43.64,,No
2332.0,Female,33.0,,,,9.0,43.85,No,No
2333.0,Female,48.0,21462.0,77.0,297.0,27.0,35.07,Yes,Yes
2334.0,Male,59.0,140209.0,85.0,54.0,13.0,32.82,Yes,Yes
,Male,27.0,101441.0,31.0,207.0,7.0,36.71,Yes,No
2336.0,,49.0,110456.0,54.0,225.0,8.0,18.36,,Yes
2337.0,Male,51.0,101788.0,,193.0,22.0,20.29,No,No
2338.0,Female,26.0,126540.0,13.0,36.0,17.0,27.73,No,Yes
2339.0,Female,34.0,60581.0,28.0,175.0,17.0,46.91,No,Yes
2340.0,Male,28.0,120372.0,,283.0,,36.23,No,Yes
,,49.0,91289.0,89.0,112.0,22.0,27.59,No,No
2342.0,Male,27.0,125541.0,99.0,113.0,2.0,38.54,No,No
2343.0,Male,39.0,34175.0,,254.0,8.0,18.61,No,No
,Male,34.0,141704.0,71.0,178.0,17.0,36.55,No,Yes
2345.0,Male,21.0,26191.0,,125.0,13.0,20.59,No,No
2346.0,Female,65.0,103434.0,96.0,150.0,18.0,,Yes,No
2347.0,,69.0,104518.0,67.0,134.0,24.0,30.53,,No
2348.0,Female,64.0,100158.0,62.0,34.0,28.0,,Yes,No
2349.0,Female,42.0,86537.0,39.0,203.0,22.0,23.02,,Yes
2350.0,Female,38.0,135721.0,37.0,109.0,28.0,28.32,Yes,No
2351.0,Female,54.0,67645.0,86.0,14.0,10.0,34.73,Yes,No
2352.0,Male,55.0,128536.0,8.0,28.0,2.0,38.41,,Yes
2353.0,Male,66.0,43283.0,81.0,179.0,2.0,44.79,Yes,
2354.0,,,143153.0,52.0,283.0,27.0,17.79,,
,Female,42.0,106971.0,,263.0,14.0,47.58,,Yes
2356.0,Male,68.0,112759.0,33.0,,16.0,31.9,Yes,Yes
